icao,"name",lat,lon,runways,ils,elev_ft_AMSL
IL44,"[h] Arrow",42.40335388,-88.18758556,0,0,738
IL47,"[h] Lincoln Land Community College",39.72310611,-89.60426306,0,0,580
IL49,"[h] Braidwood Nps",41.24169861,-88.23033806,0,0,602
IL61,"[h] Vienna Correctional Center",37.39755194,-88.77422528,0,0,510
IL62,"[h] Munch",42.4219625,-88.73065723,0,0,900
IL67,"[h] Big Muddy Correctional Facility",38.12976944,-88.90478889,0,0,425
IL69,"[h] First Area Police Hdqtrs",41.80003361,-87.62782778,0,0,600
IL70,"[h] Wgn",41.94892083,-87.69116751,0,0,591
IL71,"[h] Edgewater Medical Center",41.98614277,-87.66672306,0,0,579
IL74,"[h] Rose Packing Co",41.80281,-87.76616612,0,0,613
IL75,"[h] Robin Dean",41.87475472,-87.67338695,0,0,593
IL76,"[h] Marcor",41.89614361,-87.64227528,0,0,1047
IL77,"[h] Christ Hospital",41.72503305,-87.72921834,0,0,619
IL79,"[h] Resurrection Medical Center",41.98669722,-87.81506195,0,0,663
IL83,"[h] Mulderink",41.47864611,-87.58976389,0,0,665
IL90,"[h] Nordic",42.35833333,-87.88750001,0,0,700
IL92,"[h] Ingalls Memorial Hospital",41.60642305,-87.66032445,0,0,608
IN03,"[h] Indianapolis Downtown",39.76587638,-86.14887501,0,0,732
IN06,"[h] Methodist Hospital Helistop",39.78865361,-86.16220917,0,0,815
IN07,"[h] Hooks",39.80504138,-86.03359445,0,0,850
IN17,"[h] Green County General Hospital",39.04032222,-87.13001139,0,0,542
IN22,"[h] Berling",39.60365749,-86.44166195,0,0,800
IN24,"[h] St Anthony Hospital",41.7058725,-86.90114084,0,0,635
IN28,"[h] Community Hospital",41.55086861,-87.50698501,0,0,616
IN37,"[h] Midwest Steel",41.60837055,-87.17642362,0,0,650
IN52,"[h] 500",39.78282083,-86.23332223,0,0,720
IN75,"[h] Norwood",41.64032638,-86.02944584,0,0,770
IN78,"[h] Police",41.59114722,-87.33614889,0,0,591
IN79,"[h] Northwest Family Hosp",41.59975833,-87.34892723,0,0,598
IN94,"[h] Dearborn County Hospital",39.11172361,-84.88411806,0,0,879
IN96,"[h] Memorial Hospital",40.76378972,-86.36138834,0,0,680
IN97,"[h] Mgt Station 2113",39.01365277,-87.40723889,0,0,460
IS04,"[h] Indian",38.71449138,-87.67724806,0,0,422
IS09,"[h] Glenoaks Medical Center",41.91475,-88.0559,0,0,734
IS12,"[h] Urso",41.99974944,-88.20535306,0,0,785
IS14,"[h] Addison Fire Department Station 3",41.93002888,-88.04117917,0,0,728
IS17,"[h] Plaza",42.10613805,-87.8706225,0,0,646
IS18,"[h] Crystal Lake Holiday Inn",42.22057916,-88.28480612,0,0,909
IS19,"[h] Lutheran General Hospital",42.03864027,-87.84728667,0,0,650
IS20,"[h] St Joseph Hospital Medical Center",42.03697055,-88.32507945,0,0,846
IS21,"[h] Community Memorial Hospital",39.01310166,-89.78898389,0,0,622
IS22,"[h] County Emerg Svcs Disaster Agcy",40.11114333,-88.18449056,0,0,725
IS23,"[h] Copley Memorial Hospital",41.7458625,-88.31701528,0,0,675
IS25,"[h] B & L",41.94141944,-87.85950667,0,0,649
IS28,"[h] Fabick Three",38.62615944,-88.96311612,0,0,550
IS29,"[h] St Marys Hospital",41.16333333,-88.835,0,0,620
IS30,"[h] Olympia Fields Osteopathic Medical Cen",41.52142333,-87.71199084,0,0,711
IS31,"[h] M G T Channahon Illinois",41.44891972,-88.14394806,0,0,575
IS32,"[h] American Antenna",42.07113694,-88.30063528,0,0,822
IS33,"[h] Azz - 1",41.13864361,-87.84643056,0,0,630
IS35,"[h] Capsonic Group",42.0211375,-88.32313445,0,0,825
IS38,"[h] St Joseph Memorial Hospital",37.76588388,-89.32508806,0,0,405
IS42,"[h] Lindstrom",40.62392638,-89.37314584,0,0,705
IS44,"[h] Illini Community Hospital",39.60726972,-90.81401806,0,0,740
IS46,"[h] Cgh Medical Center",41.80475277,-89.69733084,0,0,646
IS49,"[h] Illinois Valley Community Hospital",41.32920138,-89.12369473,0,0,600
IS50,"[h] Rend Lake Conservancy District",38.08199388,-88.91701195,0,0,450
IS54,"[h] De Kalb",39.86698805,-89.29508723,0,0,602
IS67,"[h] Perry Memorial Hospital",41.36781388,-89.45675862,0,0,735
IS74,"[h] Caterpillar Aurora",41.71697361,-88.35923806,0,0,660
IS78,"[h] Continental",41.87169944,-87.64033028,0,0,625
IS81,"[h] Alsip Fire Department",41.67503305,-87.74949556,0,0,623
IS87,"[h] Fulk",38.00921694,-89.27508389,0,0,450
IS90,"[h] Honey Lake",42.19863527,-88.11896723,0,0,860
IS92,"[h] Olivers",42.100025,-88.36924917,0,0,895
IS96,"[h] Carle Hospital",40.11697611,-88.21504778,0,0,735
IS98,"[h] Fabick Five",37.72949388,-88.90506834,0,0,440
JCA,"[h] Cannes Pointe Croisette",43.534496,7.04632,1,0,0
JFX,"[h] Libby",48.39277777,-115.54527778,0,0,2072
JY01,"[h] Hunterdon Medical Center",40.53065861,-74.86072084,0,0,215
JY02,"[h] Trade Zone",40.89676527,-74.71905195,0,0,830
JY05,"[h] Eayrestown Helistop",39.95789055,-74.76849445,0,0,60
JY06,"[h] The Farm",40.67232361,-74.69404973,0,0,240
JY09,"[h] Firmenich Incorporated",40.33399638,-74.61682334,0,0,60
JY11,"[h] Newark Academy",40.77732249,-74.35848389,0,0,200
JY12,"[h] International Crossroads",41.10426249,-74.16403362,0,0,278
JY13,"[h] Colgate-palmolive-mennen",40.81398861,-74.47321,0,0,385
K80,"[h] B A I",42.955335,-78.87420278,0,0,600
KBOF,"[h] Bolling Lrrs",38.84289055,-77.01608723,0,0,20
KCSY,"[h] Crissy Field",37.79992888,-122.45108278,0,0,11
KEOD,"[h] Sabre Army",36.57055555,-87.48055556,0,0,588
KFEW,"[h] Francis E Warren Lrrs",41.133315,-104.86719167,0,0,6160
KFHK,"[h] Knox Ahp",31.31683833,-85.66660195,0,0,225
KFYT,"[h] Walker Army",37.01666666,-76.3,0,0,7
KHEY,"[h] Hanchey Ahp",31.35017111,-85.6666025,0,0,317
KHGT,"[h] Tusi Ahp",35.99996694,-121.23436862,0,0,1033
KJDY,"[h] R I Sd Downey Helistop",33.92334777,-118.12645751,0,0,120
KJMC,"[h] Commodore Center",37.87909305,-122.51358501,0,0,2
KJPN,"[h] Pentagon Ahp",38.87011194,-77.06081056,0,0,37
KJRA,"[h] West 30th St Midtown.",40.75454583,-74.00708389,0,0,7
KJRB,"[h] Dwntn-manhattan Wall St",40.70121361,-74.00902834,0,0,7
KJSD,"[h] Sikorsky",41.24926333,-73.096775,0,0,20
KLOR,"[h] Lowe Ahp",31.35170979,-85.749278545,4,0,244
KLSD,"[h] Creech Aaf",38.08341055,-84.31659945,1,0,1016
KNBU,"[h] Coast Guard Air Facility Glenview",42.08333333,-87.81683334,0,0,635
KNBV,"[h] Coastal Systems Station",30.17409083,-85.75326417,0,0,9
KNCL,"[h] Cinclantflt",36.92514722,-76.30438612,0,0,14
KNCY,"[h] Nws Helipad",37.26792249,-76.57328612,0,0,33
KNMK,"[h] Cape May Cgas",38.94539027,-74.88294834,0,0,13
KNOP,"[h] Brooklyn Cgas - Floyd Bennett Field",40.60010472,-73.89958084,0,0,16
KSXS,"[h] Shell Ahp",31.36266944,-85.84938334,0,0,400
KY01,"[h] Lourdes Hospital",37.06033333,-88.64838278,0,0,446
KY36,"[h] Hoke",36.58894472,-88.34170667,0,0,540
KY48,"[h] Gg",37.17925361,-84.12909889,0,0,1160
KY81,"[h] Stonegate Farm",38.10674083,-84.81105973,0,0,625
L001,"[h] Comandancia Guardia Civil Bilbao",43.27095174,-2.93050781,0,0,171
L002,"[h] Plataforma Petrolifera Fulmar-1",43.54365977,-2.58443673,0,0,98
L003,"[h] Plataforma Petrolifera Pelicano-1",43.60836968,-2.66761879,0,0,124
L004,"[h] Torre Iberdrola - Private",43.267342,-2.939012,0,0,541
L11,"[h] Pebbly Beach",33.33836194,-118.31201639,0,0,0
L55,"[h] Hughes Malibu",34.04445166,-118.693975,0,0,455
L87,"[h] Idas",33.00430111,-93.89323445,0,0,286
LA02,"[h] Hammond Developmental Center",30.51835722,-90.56645223,0,0,42
LA06,"[h] St Luke General Hospital",30.40186388,-91.93511723,0,0,25
LA09,"[h] Air Logistics - Intracoastal City",29.78409944,-92.16373862,0,0,5
LA11,"[h] Nl Baroid",29.09884138,-90.21035584,0,0,9
LA14,"[h] Schumpert Clinic South",32.42404305,-93.72073389,0,0,161
LA27,"[h] Texas Eastern Transmission Maintenance",30.2238175,-93.12931862,0,0,15
LA28,"[h] Louisiana State Police Academy",30.44824611,-91.10602167,0,0,55
LA29,"[h] Byrd Memorial Hospital",31.13768638,-93.26905362,0,0,250
LA39,"[h] Chalkley",30.01070833,-93.05132223,0,0,5
LA43,"[h] Air Logistics 2",30.04520277,-91.88150723,0,0,23
LA44,"[h] Moosa Memorial Hospital",30.49825555,-92.40485389,0,0,50
LA45,"[h] River West Medical Center",30.26213944,-91.24510778,0,0,19
LA47,"[h] Marathon Venice",29.28605333,-89.3639425,0,0,-4
LA49,"[h] Fourchon Base",29.10273027,-90.18535501,0,0,5
LA50,"[h] Mobil",30.10604444,-94.69491945,0,0,2
LA53,"[h] Air Logistics",29.76355361,-93.0126475,0,0,5
LA55,"[h] Lake Charles Memorial",30.20492861,-93.19737556,0,0,15
LA59,"[h] Thibodaux Hospital & Health Center",29.78631888,-90.81398167,0,0,14
LA62,"[h] St Francis Cabrini Hospital",31.28323861,-92.46152612,0,0,88
LA66,"[h] Arco Morgan City",29.64215444,-91.10204473,0,0,0
LA69,"[h] Jenkins",30.47157888,-91.07954889,0,0,50
LA70,"[h] Erath",29.91712222,-92.05162223,0,0,11
LA72,"[h] Dauterive Hospital",30.007425,-91.79400556,0,0,14
LA74,"[h] Cagc Berwick",29.70465222,-91.22232584,0,0,13
LA78,"[h] Cagc Dock",29.78938805,-93.32237556,0,0,6
LA80,"[h] Popeyes",29.96825944,-90.18229723,0,0,6
LA82,"[h] Va Medical Center",31.35323805,-92.43708139,0,0,150
LA84,"[h] Humana Hospital-new Orleans",30.0418675,-89.95840167,0,0,-4
LA85,"[h] Odeco Cocodrie",29.24939277,-90.66203223,0,0,3
LA86,"[h] Tenneco-cocodrie",29.23717083,-90.66592139,0,0,3
LA89,"[h] Southern Baptist Hospital",29.93742638,-90.10396167,0,0,114
LA92,"[h] Union Dulac",29.37299888,-90.72064501,0,0,0
LA93,"[h] Shell Pipeline Nairn",29.41688472,-89.61478362,0,0,4
LA95,"[h] Apci Emergency",30.03186722,-89.9017325,0,0,4
LA96,"[h] Riverbend",30.76090527,-91.33863945,0,0,115
LA97,"[h] Lady Of The Sea Hospital",29.50021805,-90.33341362,0,0,3
LA98,"[h] West Bay",29.13189444,-89.38810751,0,0,0
LA99,"[h] Medical Center Of Baton Rouge",30.442135,-91.00010223,0,0,40
LEGV,"[h] Campo Gaviota",43.44046567,-2.75485513,0,0,754
LEHS,"[h] Hospital Cruces De Baracaldo",43.28152368,-2.98511762,0,0,118
LEIU,"[h] Iurreta",43.18195416,-2.64455982,0,0,381
LFTR,"[h] St Mandrier Navy",43.08208400,5.93231900,0,0,2
LI88,"[h] Fiat Pista Di Prova Rivalta Torino",44.983697,7.508155,0,0,980
LI89,"[h] Fiat Pista Di Prova Lingotto Torino",45.030905,7.664792,0,0,980
LI90,"[h] Fiat Pista Di Prova Mirafiori Torino",45.030143,7.63803,0,0,980
LI91,"[h] Cto Hospital Torino",45.033708,7.675253,0,0,980
LL01,"[h] Community Memorial Hospital",40.92170472,-90.65541334,0,0,760
LL04,"[h] Morris Hospital",41.37030944,-88.42701195,0,0,512
LL11,"[h] Edward Hospital",41.76058527,-88.15034417,0,0,702
LL12,"[h] Brown And Lambrecht",41.50031416,-87.34142528,0,0,600
LL25,"[h] Community Hospital Of Ottawa",41.35725527,-88.82507639,0,0,480
LL36,"[h] Exposition Gardens",40.76253694,-89.61676389,0,0,760
LL37,"[h] St Francis Hospital",40.70170416,-89.59315306,0,0,580
LL38,"[h] Cilco Peoria Downtown",40.6875375,-89.59120862,0,0,475
LL82,"[h] Atwood",42.30224138,-89.08177334,0,0,735
LL83,"[h] Rockford Meml Hospital",42.29863027,-89.09927362,0,0,731
LL84,"[h] St Anthonys Medical Center",42.26946444,-89.00343751,0,0,860
LL95,"[h] Clarke",41.98641694,-88.10118278,0,0,805
LNMC,"[h] Monaco Fontvieille",43.72576500,7.41938500,0,0,18
LS02,"[h] Seventh Ward General Hospital",30.46491444,-90.46203223,0,0,38
LS05,"[h] Troop B",29.99853583,-90.11673973,0,0,10
LS06,"[h] Pointe Coupee General Hospital",30.68324138,-91.46122417,0,0,37
LS07,"[h] Lsu Medical Center",32.48181944,-93.76240139,0,0,202
LS12,"[h] Bastian Bay",29.31411111,-89.61422778,0,0,10
LS14,"[h] Lallie Kemp Regional Medical Center",30.62241055,-90.49786862,0,0,80
LS15,"[h] Diamond Shamrock",29.89187166,-91.68039306,0,0,20
LS17,"[h] Jack Kent",30.06603277,-89.61894362,0,0,0
LS19,"[h] Houma Terrebonne",29.25050388,-90.66231001,0,0,3
LS20,"[h] Riverview Medical Center",30.20408555,-90.93204306,0,0,10
LS22,"[h] St Helena Parish Hospital",30.83184888,-90.66620834,0,0,180
LS23,"[h] Womenss And Childrens Hospital",30.15381305,-92.04595501,0,0,30
LS24,"[h] Touro Infirmary",29.92520472,-90.09340584,0,0,50
LS26,"[h] Caillou Island",29.12001944,-90.49376112,0,0,0
LS27,"[h] Rapides General Hospital",31.30046027,-92.45013695,0,0,30
LS28,"[h] Barataria Bay",29.37855472,-89.85451362,0,0,3
LS29,"[h] South 40",30.12354222,-93.25182056,0,0,16
LS30,"[h] E A Conway Hospital",32.4543125,-92.10846778,0,0,79
LS32,"[h] St Jude",30.02492472,-90.26896667,0,0,24
LS33,"[h] Sun Drilling Products",29.89853833,-89.990625,0,0,3
LS37,"[h] West Calcasieu Cameron Hospital",30.22992777,-93.36876695,0,0,11
LS41,"[h] Bossier Medical Center",32.53348444,-93.70851112,0,0,165
LS42,"[h] American Legion Hospital",30.22687027,-92.36374223,0,0,24
LS45,"[h] Waterford 3",29.98548166,-90.46730584,0,0,15
LS47,"[h] Marine Shale Processors Inc",29.66270916,-91.12843445,0,0,20
LS48,"[h] Assumption General",29.95714638,-91.03371028,0,0,15
LS50,"[h] Squires",32.42986555,-91.72429112,0,0,80
LS51,"[h] Northshore Regional Medical Center",30.28686055,-89.7406175,0,0,14
LS52,"[h] Era Helicopters Venice Base",29.28744222,-89.36783167,0,0,0
LS53,"[h] Ville Platte Medical Center",30.68186361,-92.26595973,0,0,75
LS55,"[h] Union Texas Petroleum",30.23880666,-91.05371334,0,0,13
LS56,"[h] Medicant Island",29.33661305,-89.98423862,0,0,15
LS57,"[h] River Parish Hospital",30.07150694,-90.51544695,0,0,10
LS58,"[h] Lake Area Medical Center",30.18020722,-93.25209834,0,0,16
LS60,"[h] East Field",30.25130638,-91.08649223,0,0,17
LS61,"[h] Berwick Shore Base",29.66326472,-91.24066001,0,0,9
LS62,"[h] Burns Point Plant",29.57160222,-91.53205667,0,0,2
LS63,"[h] West Delta Receiving Station",29.21911222,-89.39699834,0,0,2
LS64,"[h] District 8 Emergency",29.68854194,-90.98731945,0,0,0
LS65,"[h] Moisart",29.98159277,-90.28257778,0,0,5
LS66,"[h] Petro Com Headquarters",29.97020388,-90.20340889,0,0,10
LS67,"[h] Avoyelles Hospital",31.14407583,-92.06151334,0,0,75
LS71,"[h] Raceland Station",29.72798861,-90.59425362,0,0,10
LS73,"[h] Amax Metals Recovery Inc.",29.86326166,-89.96784667,0,0,7
LS74,"[h] Utec",30.2268725,-93.19987556,0,0,10
LS75,"[h] Cameron Shore Base",29.81938694,-93.33987612,0,0,4
LS78,"[h] Willis-knighton Med Ctr Temp Groundlev",32.48626388,-93.77795723,0,0,253
LS79,"[h] Hardtner Medical Center",31.86127694,-92.27597167,0,0,90
LS80,"[h] Station 823",30.43409111,-92.87542556,0,0,35
LS81,"[h] Lake Charles Office",30.11437555,-93.21209778,0,0,15
LS82,"[h] Air Logistics - Lake Charles",30.13715277,-93.18293112,0,0,15
LS83,"[h] Timbalier Bay Camp",29.07856388,-90.28591389,0,0,0
LS84,"[h] Compressor Station 524",29.21606083,-90.21591112,0,0,3
LS85,"[h] East Jefferson General Hospital",30.0127025,-90.18007501,0,0,37
LS87,"[h] Compressor Station 527",29.51493833,-89.73062056,0,0,3
LS95,"[h] Mackie Memorial",30.97935722,-92.58708445,0,0,135
LS96,"[h] Ochsner Medical Institutions",29.96020388,-90.14590723,0,0,7
LS97,"[h] My",29.92964972,-90.35396889,0,0,12
LS98,"[h] Sabine Medical Center",31.56072944,-93.47211945,0,0,250
LSEZ,"[h] Zermatt",46.029266,7.753415,0,0,5308
LSHA,"[h] Gstaad Inn Grund",46.446976,7.275766,0,0,3500
LSHC,"[h] Collombey Muraz",46.268484,6.959769,0,0,1289
LSHG,"[h] Gampel",46.310032,7.724765,0,0,2057
LSHS,"[h] Sezegnin",46.147632,6.013574,0,0,1414
LSXB,"[h] Balzers",47.068103,9.481134,0,0,1574
LSXD,"[h] Domat Ems",46.837686,9.465493,0,0,1889
LSXE,"[h] Erstfeld",46.834199,8.638606,0,0,1522
LSXG,"[h] Gsteigwiler",46.647752,7.878272,0,0,2263
LSXH,"[h] Holziken",47.314122,8.026074,0,0,1535
LSXO,"[h] Gossau",47.405459,9.290237,0,0,2148
LSXP,"[h] Pfaffnau",47.235162,7.909955,0,0,1765
LSXS,"[h] Schindellegi",47.170434,8.713338,0,0,2608
LSXT,"[h] Trogen",47.408937,9.473154,0,0,2647
LSXU,"[h] Untervaz",46.912815,9.550872,0,0,1774
LSXV,"[h] San Vittore",46.233625,9.094918,0,0,872
LSXW,"[h] Wuerenlingen",47.536757,8.244923,0,0,1174
LSXY,"[h] Leysin",46.34135,7.023933,0,0,4041
M67,"[h] St Francis Hospital",37.31055555,-89.57527778,0,0,421
M92,"[h] Huntsville Field",34.68842416,-86.58888139,0,0,619
MA11,"[h] Springfield Seaplane Harbor",42.07509472,-72.59119973,0,0,40
MA13,"[h] Nugent",42.62787305,-70.63782139,0,0,100
MA15,"[h] Pond Road",42.62842861,-70.64338084,0,0,50
MA17,"[h] Avco Lowell",42.61536944,-71.32089362,0,0,131
MA20,"[h] Beverly Hospital",42.56620583,-70.87754917,0,0,84
MA21,"[h] Baybank",42.48120583,-71.20755556,0,0,150
MA22,"[h] Boston Globe",42.31815361,-71.05088362,0,0,55
MA23,"[h] North Bay",41.62733222,-70.39974667,0,0,10
MA24,"[h] Museum Of Science",42.36759722,-71.07171778,0,0,66
MA27,"[h] Goddard Hosp.",42.1003775,-71.08199223,0,0,200
MA28,"[h] Congamond Lake",42.03342833,-72.75981639,0,0,225
MA29,"[h] Camp Edwards",41.67149611,-70.56475139,0,0,135
MA31,"[h] Millipore",41.95093361,-71.13449167,0,0,125
MA32,"[h] Atlantic Trade",42.86119611,-71.76951945,0,0,570
MA33,"[h] Waters Associates",42.13620777,-71.48089501,0,0,335
MA34,"[h] Moore Dogs",41.92538027,-70.80337195,0,0,110
MA37,"[h] Falmouth Hospital",41.56510833,-70.62447417,0,0,105
MA38,"[h] Fitchburg Paper Company",42.57981138,-71.828685,0,0,525
MA39,"[h] Digital - Minuteman",42.6917575,-71.21561445,0,0,100
MA40,"[h] Rodman",42.09787638,-71.26644278,0,0,240
MA41,"[h] Rodman Nr 2",42.09454305,-71.26644278,0,0,240
MA42,"[h] Uscg",42.61009527,-70.66004417,0,0,10
MA45,"[h] Simmons",42.12510111,-70.84309778,0,0,90
MA47,"[h] Chicopee",42.18259277,-72.56147695,0,0,245
MA48,"[h] Raytheon",42.43065083,-71.25255639,0,0,130
MA50,"[h] Digital Marlboro",42.326205,-71.57617667,0,0,430
MA51,"[h] Richies",41.63815861,-71.03893,0,0,104
MA54,"[h] B-town",42.30009138,-72.42619612,0,0,320
MA57,"[h] Us Property & Fiscal Office",42.28342944,-71.36617028,0,0,200
MA58,"[h] Natick Army Laboratories",42.29009611,-71.37672612,0,0,143
MA59,"[h] Veracka",42.04510027,-71.00921084,0,0,80
MA60,"[h] St Lukes Hospital",41.89399083,-70.91504056,0,0,140
MA62,"[h] Sampson Pond",41.86038083,-70.75170362,0,0,167
MA67,"[h] Tgp",42.03453972,-72.63203445,0,0,120
MA68,"[h] Mass. Mutual",42.11676083,-72.54119834,0,0,206
MA69,"[h] New England Memorial Hospital",42.45148472,-71.08699695,0,0,219
MA71,"[h] Davna Corp",42.15509722,-71.38616973,0,0,145
MA73,"[h] Oxbow Corporation",42.21815333,-71.29727862,0,0,270
MA79,"[h] Digital",42.175925,-72.72481501,0,0,260
MA81,"[h] Digital",42.55508888,-71.92563112,0,0,1100
MA83,"[h] Hubbard Regional Hospital",42.02759694,-71.85034889,0,0,510
MA84,"[h] Sprague Nr 1",42.72091333,-73.21344028,0,0,665
MA85,"[h] Sprague Nr 2",42.71952444,-73.21344001,0,0,665
MA89,"[h] Nashua Street",42.36759722,-71.06616223,0,0,15
MA90,"[h] Host Hotel",42.48481444,-71.54395417,0,0,280
MA91,"[h] Digital",42.41842694,-71.44728445,0,0,178
MA93,"[h] Bay Bank Ii",42.48120583,-71.20950001,0,0,148
MA94,"[h] Parker",42.27537083,-71.79868223,0,0,520
MA95,"[h] Bear Hole",42.12648194,-72.66953556,0,0,235
MA96,"[h] Rent-a-tool",42.42787444,-70.98449417,0,0,0
MA98,"[h] Anna Jaques Hospital",42.81452777,-70.89088889,0,0,100
MA99,"[h] Princess House",41.86121222,-71.10782306,0,0,12
MD07,"[h] Sacred Heart Hospital",39.6500875,-78.79974167,0,0,1428
MD08,"[h] Gregory May",39.53455666,-76.10633973,0,0,40
MD10,"[h] Baltimore Police Department",39.29038472,-76.60746667,0,0,170
MD13,"[h] Black And Decker",39.39899555,-76.58830084,0,0,472
MD25,"[h] Howard County General Hospital",39.21455083,-76.88636362,0,0,470
MD26,"[h] Beltsville Shop",39.05010916,-76.89052889,0,0,185
MD27,"[h] Chalk Point Generating Sta",38.55651,-76.69274084,0,0,80
MD29,"[h] Memorial Hospital",38.77222222,-76.07194445,0,0,63
MD30,"[h] Craig Company",39.6417625,-77.74971584,0,0,628
MD32,"[h] Fort Detrick Helipad",39.43649055,-77.42054084,0,0,350
MD34,"[h] Ibm",39.15344027,-77.21664862,0,0,424
MD36,"[h] Tar Cove",39.14510916,-76.50135056,0,0,8
MD37,"[h] Citizens Bank Headquarters",39.08705277,-76.89719612,0,0,312
MD40,"[h] Mrs Bozman",39.54955,-76.56274528,0,0,620
MD44,"[h] Evapco",39.65371055,-77.18359445,0,0,482
MD51,"[h] Kent & Queen Annes Hospital",39.31788833,-76.06383584,0,0,52
MD52,"[h] Mccready Memorial Hospital",37.96666666,-75.86632139,0,0,3
MD58,"[h] Norwood",39.12722222,-77.0225,0,0,430
MD60,"[h] Mitchell",39.35899444,-76.78164084,0,0,530
MD67,"[h] Dow Jones & Co. Inc.",39.04649805,-76.98358723,0,0,365
MD68,"[h] Bergs Field",39.41121694,-76.71636167,0,0,330
MD71,"[h] Maryland Institute For Emergency Medic",39.28871805,-76.62580084,0,0,166
MD76,"[h] Carroll County General Hospital",39.55899027,-76.99025917,0,0,0
MD79,"[h] Nuodex Inc.",39.25288666,-76.08439139,0,0,60
MD86,"[h] Grimes Properties",39.40843527,-77.38609612,0,0,324
MD88,"[h] Pgh Medical Center - Ground Level",38.36178444,-75.59853584,0,0,43
MD98,"[h] Fort Ritchie",39.70009527,-77.49971167,0,0,760
ME02,"[h] Emmc",44.80701527,-68.75253556,0,0,60
ME07,"[h] Memorial Hospital",43.89952444,-69.97921667,0,0,78
ME13,"[h] Royal Anchor",43.53008416,-70.36088251,0,0,0
ME18,"[h] Chesuncook Forestry District",45.88337666,-69.23282778,0,0,960
ME24,"[h] Ben Hur",44.28327083,-69.23920973,0,0,240
ME48,"[h] Maine Aquarium",43.52952805,-70.42588389,0,0,85
ME58,"[h] Milbridge",44.53896666,-67.88416778,0,0,56
ME71,"[h] Chi",43.40230555,-70.70450028,0,0,250
ME72,"[h] Seboomook Forestry District Headquarte",45.88337083,-69.98284334,0,0,1081
ME76,"[h] Penobscot Bay Medical Center",44.14230194,-69.08226112,0,0,60
ME77,"[h] Wheelabrator-sherman",45.89921805,-68.43725167,0,0,485
ME78,"[h] Cianbro",44.7833975,-69.37282556,0,0,230
ME82,"[h] Vanceboro",45.56951111,-67.42833195,0,0,385
ME83,"[h] Georgia-pacific Corporation",45.16062972,-67.41082778,0,0,153
ME87,"[h] Goodall Hospital",43.44869305,-70.76894667,0,0,375
MI07,"[h] Dearborn Helistop",42.29726,-83.22714945,0,0,606
MI12,"[h] State Police Hq",42.72670138,-84.49025417,0,0,860
MI14,"[h] Overflow Pad - Lower Pad",42.28892666,-83.73049612,0,0,780
MI16,"[h] Independence Green",42.47003472,-83.41937834,0,0,850
MI17,"[h] Hackley Hospital Emergency",43.2202925,-86.24228028,0,0,628
MI28,"[h] Dow Division",43.59224888,-84.22443223,0,0,635
MI30,"[h] Kidder Field",42.93613888,-85.62113889,0,0,780
MI32,"[h] Ummc",42.28587111,-83.72799612,0,0,802
MI34,"[h] Ingham Medical Helistop",42.70281277,-84.55303417,0,0,860
MI40,"[h] Fairlane Plaza",42.32087083,-83.21937167,0,0,614
MI42,"[h] B C Cobb",43.25501444,-86.23839223,0,0,586
MI46,"[h] Heliflite",42.48725583,-83.65188389,0,0,920
MI49,"[h] Hillsdale Hospital",41.91115833,-84.63356556,0,0,1141
MI56,"[h] North Michigan Hospitals Inc",45.33917583,-84.97283001,0,0,636
MI61,"[h] Genl Hospital",42.20837305,-83.14159,0,0,578
MI63,"[h] St Marys Hospital",42.95836,-85.66280806,0,0,660
MI66,"[h] G R H",42.86253111,-85.46613056,0,0,790
MI69,"[h] Battle Creek Health System Helistop",42.33087388,-85.17888112,0,0,855
MI74,"[h] Wdiv Tv Channel 4",42.32976027,-83.05353167,0,0,670
MI75,"[h] St Joseph Hospital",42.61555555,-82.96242389,0,0,602
MI79,"[h] Executive",42.33337027,-83.44993473,0,0,690
MI85,"[h] Community Health Center Of Branch Co",41.93754833,-84.98802112,0,0,959
MI90,"[h] Baldwin Lake",41.79032694,-85.83888556,0,0,850
MI91,"[h] T & M Companies",42.5269775,-83.57549417,0,0,938
MI96,"[h] Ponderosa",42.62780861,-83.68272167,0,0,1030
MI97,"[h] Butterworth Hospital",42.96946944,-85.66558612,0,0,746
MN07,"[h] Health One Mercy Hospital",45.18357611,-93.37023056,0,0,867
MN10,"[h] Abbott Northwestern Hospital",44.9546875,-93.26133556,0,0,1010
MN14,"[h] United Hospital District",43.633705,-94.10009862,0,0,1089
MN25,"[h] Mahnomen County & Village Hospital",47.31190527,-95.97393195,0,0,1234
MN26,"[h] Tri-county",46.44662805,-95.13308278,0,0,1350
MN33,"[h] St Marys Hospital",46.79355055,-92.09768945,0,0,260
MN34,"[h] St Olaf Hospital",43.67524055,-92.97713667,0,0,1202
MN39,"[h] Community Memorial Hospital",44.03246277,-91.62320306,0,0,666
MN43,"[h] Kanabec Hospital",45.87440305,-93.28994584,0,0,1005
MN48,"[h] St Luke Hospital",46.79743916,-92.0860225,0,0,680
MN56,"[h] Charlton Building",44.01829694,-92.4518425,0,0,1086
MN59,"[h] District One Hospital",44.28940805,-93.25799306,0,0,1065
MN65,"[h] Meeker County Memorial Hospital",45.11940833,-94.52943612,0,0,1135
MN70,"[h] Springfield Hospital",44.24662583,-94.97165612,0,0,1075
MN75,"[h] Perham Memorial Hospital",46.59523888,-95.58365278,0,0,1390
